Gen Num , Highest Fitness, Average Fitness, Population Size: 50
0 , 0.000000 , 0.000000
1 , 35.156250 , 2.109375
2 , 178.064743 , 32.639359
3 , 195.665131 , 36.498692
4 , 154.255127 , 44.585102
5 , 137.628754 , 35.221325
6 , 100.000000 , 31.062500
7 , 87.890625 , 39.492188
8 , 87.890625 , 34.804688
9 , 58.593750 , 6.093750
10 , 87.890625 , 15.898438
11 , 35.156250 , 0.703125
12 , 0.000000 , 0.000000
13 , 35.156250 , 0.703125
14 , 58.593750 , 1.875000
15 , 35.156250 , 1.406250
16 , 87.890625 , 41.484375
17 , 87.890625 , 46.875000
18 , 87.890625 , 32.460938
19 , 87.890625 , 47.929688
20 , 87.890625 , 22.851563
21 , 87.890625 , 18.164063
22 , 35.156250 , 19.296875
23 , 87.890625 , 22.031250
24 , 87.890625 , 19.687500
25 , 87.890625 , 8.320313
26 , 58.593750 , 7.968750
27 , 58.593750 , 7.500000
28 , 87.890625 , 9.492188
29 , 35.156250 , 10.546875
30 , 87.890625 , 7.382813
31 , 35.156250 , 7.734375
32 , 87.890625 , 11.601563
33 , 35.156250 , 8.437500
34 , 87.890625 , 4.570313
35 , 0.000000 , 0.000000
36 , 35.156250 , 0.703125
37 , 35.156250 , 14.062500
38 , 35.156250 , 11.953125
39 , 35.156250 , 2.812500
40 , 35.156250 , 9.140625
41 , 35.156250 , 7.031250
42 , 87.890625 , 5.273438
43 , 87.890625 , 4.101563
44 , 87.890625 , 11.601563
45 , 35.156250 , 5.625000
46 , 58.593750 , 8.906250
47 , 35.156250 , 2.812500
48 , 35.156250 , 3.515625
49 , 87.890625 , 11.601563
50 , 87.890625 , 4.570313
51 , 35.156250 , 3.515625
52 , 35.156250 , 3.515625
53 , 87.890625 , 12.304688
54 , 35.156250 , 7.031250
55 , 35.156250 , 10.546875
56 , 87.890625 , 5.273438
57 , 35.156250 , 9.843750
58 , 58.593750 , 5.156250
59 , 87.890625 , 9.960938
60 , 87.890625 , 19.335938
61 , 87.890625 , 18.164063
62 , 87.890625 , 13.710938
63 , 58.593750 , 9.375000
64 , 35.156250 , 13.359375
65 , 35.156250 , 11.953125
66 , 35.156250 , 11.953125
67 , 0.000000 , 0.000000
68 , 35.156250 , 7.031250
69 , 35.156250 , 4.218750
70 , 0.000000 , 0.000000
71 , 35.156250 , 2.812500
72 , 35.156250 , 9.140625
73 , 35.156250 , 6.328125
74 , 35.156250 , 8.437500
75 , 35.156250 , 5.625000
76 , 35.156250 , 2.109375
77 , 35.156250 , 3.515625
78 , 35.156250 , 0.703125
79 , 35.156250 , 0.703125
80 , 35.156250 , 1.406250
81 , 0.000000 , 0.000000
82 , 35.156250 , 1.406250
83 , 35.156250 , 2.109375
84 , 0.000000 , 0.000000
85 , 0.000000 , 0.000000
86 , 0.000000 , 0.000000
87 , 0.000000 , 0.000000
88 , 0.000000 , 0.000000
89 , 0.000000 , 0.000000
90 , 0.000000 , 0.000000
91 , 0.000000 , 0.000000
92 , 0.000000 , 0.000000
93 , 0.000000 , 0.000000
94 , 0.000000 , 0.000000
95 , 0.000000 , 0.000000
96 , 0.000000 , 0.000000
97 , 0.000000 , 0.000000
