Gen Num , Highest Fitness, Average Fitness, Population Size: 120
0 , 0.000000 , 0.000000 , 0
1 , 0.000000 , 0.000000 , 0
2 , 0.000000 , 0.000000 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 12.563799 , 0.104698 , 0
6 , 12.563799 , 0.523492 , 0
7 , 12.563799 , 1.151682 , 0
8 , 12.563799 , 0.942285 , 0
9 , 12.563799 , 1.361078 , 0
10 , 12.563799 , 1.046983 , 0
11 , 12.563799 , 1.675173 , 0
12 , 12.563799 , 0.837587 , 0
13 , 12.563799 , 1.361078 , 0
14 , 12.563799 , 0.523492 , 0
15 , 12.563799 , 0.837587 , 0
16 , 12.563799 , 1.465776 , 0
17 , 12.563799 , 0.628190 , 0
18 , 12.563799 , 0.837587 , 0
19 , 12.563799 , 0.732888 , 0
20 , 12.563799 , 0.935290 , 0
21 , 12.563799 , 1.779871 , 0
22 , 12.563799 , 0.628190 , 0
23 , 12.563799 , 0.837587 , 0
24 , 12.563799 , 2.184676 , 0
25 , 12.563799 , 1.884570 , 0
26 , 12.563799 , 2.198665 , 0
27 , 12.563799 , 1.675173 , 0
28 , 12.563799 , 0.837587 , 0
29 , 12.563799 , 1.256380 , 0
30 , 12.563799 , 1.151682 , 0
31 , 12.563799 , 0.732888 , 0
32 , 12.563799 , 0.732888 , 0
33 , 12.563799 , 1.361078 , 0
34 , 12.563799 , 0.830592 , 0
35 , 12.563799 , 0.935290 , 0
36 , 12.563799 , 1.884570 , 0
37 , 12.563799 , 1.779871 , 0
38 , 12.563799 , 2.184676 , 0
39 , 12.563799 , 2.198665 , 0
40 , 12.563799 , 0.837587 , 0
41 , 12.563799 , 0.732888 , 0
42 , 12.563799 , 2.170686 , 0
43 , 12.563799 , 1.249385 , 0
44 , 12.563799 , 1.884570 , 0
45 , 12.563799 , 1.032994 , 0
46 , 12.563799 , 1.772877 , 0
47 , 12.563799 , 1.772877 , 0
48 , 12.563799 , 1.556486 , 0
49 , 12.563799 , 1.039989 , 0
50 , 12.563799 , 0.830592 , 0
51 , 12.563799 , 1.870581 , 0
52 , 12.563799 , 0.900318 , 0
53 , 12.563799 , 0.418793 , 0
54 , 12.563799 , 0.711905 , 0
55 , 12.563799 , 1.877575 , 0
56 , 12.563799 , 1.451787 , 0
57 , 12.563799 , 1.361078 , 0
58 , 12.563799 , 1.528508 , 0
59 , 12.563799 , 0.209397 , 0
60 , 12.563799 , 0.621195 , 0
61 , 12.563799 , 0.411799 , 0
62 , 12.563799 , 0.816603 , 0
63 , 12.563799 , 1.416815 , 0
64 , 12.563799 , 2.166966 , 0
65 , 12.563799 , 2.120883 , 0
66 , 12.563799 , 1.046983 , 0
67 , 12.563799 , 0.935290 , 0
68 , 12.563799 , 2.142709 , 0
69 , 12.563799 , 1.235396 , 0
70 , 12.563799 , 1.249385 , 0
71 , 12.563799 , 1.877575 , 0
72 , 12.563799 , 1.458782 , 0
