Training Levels:,
Gen Num , Highest Fitness, Average Fitness, Population Size: 10
0 , 0.000000 , 0.000000 , 0
1 , 19.526794 , 6.405744 , 0
2 , 4.633043 , 1.691583 , 0
3 , 0.000000 , 0.000000 , 0
4 , 0.000000 , 0.000000 , 0
5 , 18.554689 , 3.044588 , 0
6 , 5.948895 , 1.189779 , 0
7 , 0.000000 , 0.000000 , 0
8 , 0.732422 , 0.073242 , 0
9 , 0.000000 , 0.000000 , 0
10 , 0.000000 , 0.000000 , 0
11 , 5.948895 , 5.948895 , 0
12 , 1.131185 , 0.791830 , 0
13 , 0.000000 , 0.000000 , 0
14 , 0.732422 , 0.073242 , 0
15 , 0.000000 , 0.000000 , 0
16 , 0.000000 , 0.000000 , 0
17 , 17.374580 , 17.370510 , 0
18 , 0.000000 , 0.000000 , 0
19 , 0.000000 , 0.000000 , 0
20 , 0.000000 , 0.000000 , 0
21 , 0.000000 , 0.000000 , 0
22 , 0.000000 , 0.000000 , 0
23 , 0.000000 , 0.000000 , 0
24 , 0.000000 , 0.000000 , 0
25 , 0.000000 , 0.000000 , 0
26 , 0.000000 , 0.000000 , 0
27 , 0.000000 , 0.000000 , 0
28 , 0.000000 , 0.000000 , 0
29 , 0.000000 , 0.000000 , 0
30 , 6.201173 , 2.045899 , 0
31 , 0.000000 , 0.000000 , 0
32 , 0.528973 , 0.105795 , 0
33 , 0.000000 , 0.000000 , 0
34 , 0.000000 , 0.000000 , 0
35 , 17.374580 , 17.362373 , 0
36 , 23.519562 , 8.120512 , 0
37 , 0.000000 , 0.000000 , 0
38 , 0.000000 , 0.000000 , 0
39 , 0.000000 , 0.000000 , 0
40 , 0.000000 , 0.000000 , 0
41 , 10.742200 , 1.074220 , 0
42 , 0.000000 , 0.000000 , 0
43 , 0.000000 , 0.000000 , 0
44 , 0.000000 , 0.000000 , 0
45 , 0.000000 , 0.000000 , 0
46 , 0.000000 , 0.000000 , 0
47 , 5.908205 , 4.135743 , 0
48 , 10.330577 , 5.993996 , 0
49 , 0.000000 , 0.000000 , 0
50 , 0.000000 , 0.000000 , 0
51 , 0.000000 , 0.000000 , 0
52 , 0.000000 , 0.000000 , 0
53 , 17.374580 , 17.374578 , 0
54 , 34.672230 , 12.862892 , 0
55 , 0.000000 , 0.000000 , 0
56 , 0.000000 , 0.000000 , 0
57 , 0.000000 , 0.000000 , 0
58 , 0.000000 , 0.000000 , 0
59 , 11.056075 , 8.594801 , 0
60 , 0.000000 , 0.000000 , 0
61 , 0.000000 , 0.000000 , 0
62 , 0.000000 , 0.000000 , 0
63 , 0.000000 , 0.000000 , 0
64 , 0.000000 , 0.000000 , 0
65 , 0.000000 , 0.000000 , 0
66 , 34.806316 , 21.880054 , 0
67 , 0.000000 , 0.000000 , 0
68 , 0.000000 , 0.000000 , 0
69 , 0.000000 , 0.000000 , 0
70 , 0.000000 , 0.000000 , 0
71 , 30.411695 , 28.611881 , 0
72 , 42.271748 , 37.924252 , 0
73 , 0.000000 , 0.000000 , 0
74 , 0.000000 , 0.000000 , 0
75 , 0.000000 , 0.000000 , 0
76 , 0.000000 , 0.000000 , 0
77 , 12.849940 , 2.569988 , 0
78 , 0.000000 , 0.000000 , 0
79 , 0.000000 , 0.000000 , 0
80 , 0.000000 , 0.000000 , 0
81 , 0.000000 , 0.000000 , 0
82 , 0.000000 , 0.000000 , 0
83 , 0.000000 , 0.000000 , 0
84 , 1.757813 , 0.351563 , 0
85 , 0.000000 , 0.000000 , 0
86 , 0.000000 , 0.000000 , 0
87 , 0.000000 , 0.000000 , 0
88 , 0.000000 , 0.000000 , 0
89 , 26.566307 , 17.873533 , 0
90 , 35.072342 , 4.951135 , 0
91 , 0.000000 , 0.000000 , 0
92 , 0.000000 , 0.000000 , 0
93 , 0.000000 , 0.000000 , 0
94 , 0.000000 , 0.000000 , 0
95 , 11.768985 , 8.440681 , 0
96 , 0.000000 , 0.000000 , 0
97 , 0.000000 , 0.000000 , 0
98 , 0.000000 , 0.000000 , 0
99 , 0.000000 , 0.000000 , 0
